CRI_YM,TAG,BD_HD,DAY,TIME,SEX,AGE,NUM,TIME2
202005,home_shopping,business_day,C.WED,E.18-22,F,A.2O,1045,17
202005,grocery,holiday,F.SAT,F.22-02,M,C.4O,2538,36
201905,books,business_day,A.MON,C.10-14,F,D.5O,396,3
201905,cosmetics,holiday,C.WED,F.22-02,M,B.3O,271,18
201905,golf,business_day,D.THU,A.02-06,F,E.60,3,19
201905,grocery,holiday,F.SAT,A.02-06,M,C.4O,164,31
202105,fashion,business_day,B.TUE,C.10-14,F,E.60,1346,9
202005,home_appliance,holiday,E.FRI,D.14-18,F,B.3O,330,28
202005,home_shopping,holiday,E.FRI,B.06-10,F,E.60,1256,26
202105,pet,holiday,F.SAT,C.10-14,F,B.3O,725,33
202005,pet,business_day,A.MON,A.02-06,M,E.60,4,1
202105,hobby,business_day,B.TUE,B.06-10,F,D.5O,110,8
202105,home_appliance,holiday,C.WED,E.18-22,F,B.3O,793,17
202005,books,holiday,F.SAT,E.18-22,M,A.2O,151,35
202105,golf,holiday,C.WED,B.06-10,M,D.5O,51,14
201905,daily_office,business_day,B.TUE,A.02-06,M,B.3O,484,7
201905,baby,holiday,C.WED,B.06-10,M,B.3O,114,14
201905,car,holiday,G.SUN,D.14-18,M,D.5O,130,40
201905,baby,holiday,C.WED,E.18-22,M,B.3O,246,17
202105,home_shopping,business_day,E.FRI,A.02-06,M,C.4O,269,25
201905,home_appliance,business_day,E.FRI,F.22-02,F,E.60,57,30
202005,sports,business_day,E.FRI,B.06-10,F,A.2O,195,26
201905,home_appliance,business_day,E.FRI,A.02-06,M,D.5O,74,25
202005,books,holiday,E.FRI,C.10-14,F,A.2O,108,27
201905,cosmetics,business_day,D.THU,B.06-10,F,E.60,127,20
202005,books,business_day,A.MON,A.02-06,F,A.2O,95,1
201905,interior,business_day,D.THU,C.10-14,F,A.2O,1000,21
202105,hobby,business_day,D.THU,C.10-14,M,D.5O,492,21
201905,sports,holiday,A.MON,A.02-06,F,C.4O,8,1
202105,cosmetics,business_day,E.FRI,F.22-02,M,C.4O,773,30
202105,car,business_day,B.TUE,D.14-18,M,C.4O,1064,10
201905,home_appliance,holiday,F.SAT,C.10-14,M,C.4O,1100,33
202005,sports,business_day,A.MON,E.18-22,F,A.2O,420,5
202105,home_shopping,business_day,A.MON,F.22-02,F,D.5O,8621,6
202105,fashion,holiday,C.WED,C.10-14,F,D.5O,2044,15
202105,daily_office,business_day,A.MON,F.22-02,F,A.2O,3412,6
202005,hobby,holiday,F.SAT,F.22-02,M,B.3O,605,36
202005,fashion,business_day,D.THU,B.06-10,M,D.5O,973,20
202105,cosmetics,business_day,D.THU,E.18-22,M,B.3O,1220,23
202105,hobby,business_day,D.THU,D.14-18,F,A.2O,399,22
202105,grocery,holiday,C.WED,E.18-22,F,A.2O,1135,17
201905,cosmetics,holiday,G.SUN,B.06-10,F,E.60,70,38
202105,home_shopping,business_day,D.THU,F.22-02,M,B.3O,1533,24
202105,sports,business_day,C.WED,B.06-10,F,B.3O,272,14
202105,sports,holiday,G.SUN,F.22-02,F,B.3O,1180,42
202005,home_appliance,business_day,A.MON,D.14-18,F,E.60,332,4
201905,daily_office,business_day,A.MON,A.02-06,M,B.3O,444,1
202105,grocery,business_day,D.THU,E.18-22,F,E.60,1786,23
202105,daily_office,business_day,C.WED,E.18-22,F,A.2O,1160,17
202105,fashion,business_day,E.FRI,D.14-18,F,A.2O,5692,28
202105,books,business_day,A.MON,E.18-22,F,C.4O,3789,5
202005,books,holiday,F.SAT,A.02-06,F,A.2O,92,31
202105,interior,business_day,C.WED,D.14-18,F,E.60,198,16
202105,fashion,holiday,G.SUN,F.22-02,M,A.2O,3268,42
201905,sports,holiday,A.MON,E.18-22,M,A.2O,65,5
202105,pet,business_day,E.FRI,E.18-22,M,E.60,43,29
202005,car,business_day,C.WED,B.06-10,M,D.5O,168,14
202105,books,holiday,F.SAT,B.06-10,F,B.3O,843,32
201905,sports,business_day,D.THU,F.22-02,M,E.60,27,24
202105,sports,business_day,D.THU,A.02-06,M,A.2O,66,19
202105,daily_office,business_day,B.TUE,B.06-10,F,E.60,1394,8
201905,home_appliance,holiday,C.WED,A.02-06,M,A.2O,48,13
202005,pet,holiday,F.SAT,E.18-22,M,D.5O,131,35
201905,home_appliance,holiday,F.SAT,B.06-10,M,B.3O,553,32
201905,golf,business_day,D.THU,A.02-06,F,B.3O,4,19
202005,interior,business_day,A.MON,E.18-22,F,E.60,235,5
202005,car,holiday,B.TUE,D.14-18,M,E.60,8,10
202105,hobby,business_day,E.FRI,A.02-06,M,C.4O,100,25
201905,home_appliance,holiday,C.WED,B.06-10,M,C.4O,237,14
201905,home_appliance,holiday,F.SAT,C.10-14,F,B.3O,704,33
202105,fashion,holiday,C.WED,F.22-02,M,C.4O,2351,18
201905,cosmetics,business_day,B.TUE,D.14-18,M,E.60,131,10
201905,baby,business_day,C.WED,F.22-02,M,B.3O,910,18
202005,pet,business_day,C.WED,D.14-18,F,A.2O,466,16
202005,pet,business_day,D.THU,E.18-22,F,E.60,57,23
202105,grocery,business_day,A.MON,E.18-22,M,D.5O,3800,5
202005,interior,business_day,C.WED,C.10-14,F,A.2O,1333,15
201905,baby,business_day,D.THU,E.18-22,F,E.60,46,23
202005,fashion,holiday,F.SAT,E.18-22,M,A.2O,2141,35
202005,fashion,business_day,D.THU,B.06-10,F,A.2O,3063,20
202005,golf,business_day,C.WED,E.18-22,F,B.3O,48,17
201905,sports,holiday,C.WED,A.02-06,F,B.3O,18,13
202005,grocery,holiday,B.TUE,F.22-02,M,A.2O,246,12
202105,grocery,holiday,G.SUN,B.06-10,F,C.4O,4359,38
202105,daily_office,business_day,E.FRI,D.14-18,F,B.3O,7376,28
201905,sports,business_day,A.MON,A.02-06,M,D.5O,10,1
202005,home_shopping,holiday,E.FRI,C.10-14,M,A.2O,96,27
202105,books,business_day,B.TUE,E.18-22,M,B.3O,563,11
202105,hobby,business_day,D.THU,D.14-18,M,A.2O,260,22
202005,hobby,business_day,C.WED,D.14-18,F,E.60,63,16
202005,home_shopping,business_day,A.MON,B.06-10,F,E.60,3826,2
202005,sports,holiday,F.SAT,B.06-10,M,A.2O,138,32
202005,hobby,holiday,B.TUE,B.06-10,F,D.5O,16,8
201905,baby,holiday,G.SUN,C.10-14,F,C.4O,403,39
202005,cosmetics,holiday,B.TUE,D.14-18,M,A.2O,121,10
202005,books,holiday,G.SUN,E.18-22,F,B.3O,1479,41
202005,interior,business_day,D.THU,A.02-06,M,E.60,35,19
201905,pet,business_day,E.FRI,C.10-14,M,C.4O,272,27
202005,interior,business_day,D.THU,B.06-10,F,E.60,84,20
202005,grocery,holiday,F.SAT,B.06-10,M,D.5O,828,32
202105,car,business_day,D.THU,E.18-22,M,A.2O,174,23
201905,interior,holiday,C.WED,A.02-06,M,C.4O,35,13
202005,interior,holiday,B.TUE,B.06-10,F,D.5O,102,8
202105,home_appliance,business_day,B.TUE,F.22-02,F,D.5O,636,12
202105,golf,business_day,C.WED,F.22-02,M,D.5O,49,18
202005,baby,business_day,E.FRI,A.02-06,F,C.4O,122,25
201905,fashion,business_day,E.FRI,E.18-22,M,D.5O,1440,29
202005,home_shopping,holiday,F.SAT,E.18-22,M,C.4O,3769,35
202005,hobby,business_day,A.MON,B.06-10,F,D.5O,80,2
202005,sports,business_day,C.WED,B.06-10,M,C.4O,346,14
202105,car,business_day,C.WED,B.06-10,F,B.3O,106,14
202005,home_appliance,business_day,E.FRI,D.14-18,M,A.2O,621,28
201905,home_appliance,holiday,C.WED,F.22-02,F,A.2O,109,18
202005,daily_office,business_day,C.WED,D.14-18,M,E.60,1373,16
202105,grocery,holiday,F.SAT,B.06-10,F,E.60,963,32
202005,fashion,holiday,F.SAT,E.18-22,F,B.3O,9986,35
202005,home_appliance,business_day,B.TUE,F.22-02,F,A.2O,462,12
201905,grocery,business_day,E.FRI,E.18-22,M,D.5O,891,29
202005,interior,holiday,E.FRI,F.22-02,F,A.2O,294,30
201905,home_shopping,business_day,B.TUE,F.22-02,M,A.2O,255,12
201905,hobby,holiday,A.MON,D.14-18,F,D.5O,26,4
202105,baby,holiday,F.SAT,A.02-06,F,B.3O,418,31
202105,hobby,business_day,B.TUE,C.10-14,M,C.4O,1099,9
202005,home_appliance,holiday,G.SUN,C.10-14,M,E.60,238,39
201905,books,holiday,C.WED,E.18-22,M,B.3O,225,17
201905,hobby,holiday,A.MON,A.02-06,F,A.2O,5,1
202005,cosmetics,holiday,E.FRI,C.10-14,F,C.4O,905,27
202005,baby,business_day,A.MON,F.22-02,F,D.5O,80,6
201905,car,business_day,D.THU,E.18-22,M,A.2O,148,23
202105,cosmetics,business_day,C.WED,C.10-14,M,A.2O,254,15
201905,hobby,business_day,C.WED,E.18-22,F,B.3O,289,17
202105,home_shopping,business_day,D.THU,B.06-10,M,E.60,955,20
202005,pet,business_day,B.TUE,B.06-10,M,D.5O,46,8
202105,hobby,holiday,C.WED,A.02-06,M,C.4O,42,13
201905,home_shopping,business_day,D.THU,F.22-02,F,B.3O,4428,24
202105,grocery,holiday,C.WED,F.22-02,M,E.60,293,18
202005,interior,business_day,A.MON,C.10-14,F,E.60,293,3
201905,golf,holiday,F.SAT,B.06-10,M,E.60,4,32
202005,pet,holiday,F.SAT,F.22-02,F,C.4O,512,36
202005,baby,business_day,E.FRI,A.02-06,M,E.60,5,25
202005,hobby,business_day,E.FRI,E.18-22,M,C.4O,587,29
202005,pet,business_day,D.THU,A.02-06,M,D.5O,13,19
202105,home_shopping,business_day,D.THU,A.02-06,M,D.5O,328,19
201905,books,holiday,G.SUN,A.02-06,F,E.60,5,37
202005,golf,business_day,D.THU,A.02-06,M,C.4O,34,19
201905,home_shopping,business_day,E.FRI,C.10-14,F,B.3O,4131,27
201905,books,business_day,E.FRI,E.18-22,F,E.60,71,29
202105,books,business_day,A.MON,D.14-18,M,C.4O,1749,4
202005,grocery,holiday,E.FRI,C.10-14,M,E.60,180,27
202005,sports,holiday,B.TUE,D.14-18,M,A.2O,81,10
201905,golf,holiday,G.SUN,A.02-06,M,B.3O,6,37
202005,baby,business_day,D.THU,E.18-22,M,D.5O,66,23
201905,baby,holiday,F.SAT,B.06-10,M,B.3O,289,32
201905,interior,holiday,A.MON,B.06-10,F,B.3O,95,2
201905,books,business_day,B.TUE,B.06-10,F,A.2O,171,8
202005,fashion,holiday,B.TUE,B.06-10,F,D.5O,408,8
202005,golf,business_day,D.THU,C.10-14,F,E.60,16,21
201905,grocery,holiday,C.WED,F.22-02,F,B.3O,1174,18
202005,grocery,business_day,D.THU,E.18-22,M,E.60,621,23
202105,hobby,business_day,B.TUE,A.02-06,F,E.60,5,7
202105,grocery,business_day,B.TUE,D.14-18,F,B.3O,8593,10
201905,baby,business_day,D.THU,C.10-14,F,B.3O,3138,21
202105,daily_office,business_day,D.THU,D.14-18,M,E.60,1730,22
202005,car,business_day,B.TUE,D.14-18,F,B.3O,258,10
202005,home_appliance,business_day,C.WED,C.10-14,F,B.3O,4230,15
202105,pet,business_day,C.WED,E.18-22,M,A.2O,58,17
201905,interior,business_day,C.WED,E.18-22,M,D.5O,404,17
202005,sports,business_day,C.WED,D.14-18,F,E.60,47,16
202105,fashion,holiday,G.SUN,E.18-22,F,B.3O,16402,41
201905,daily_office,business_day,B.TUE,F.22-02,M,A.2O,797,12
201905,daily_office,holiday,G.SUN,E.18-22,F,E.60,500,41
201905,grocery,business_day,B.TUE,B.06-10,M,D.5O,692,8
202005,fashion,business_day,C.WED,B.06-10,F,D.5O,1968,14
202005,pet,business_day,C.WED,B.06-10,M,A.2O,54,14
201905,books,business_day,C.WED,A.02-06,M,A.2O,24,13
202105,home_shopping,business_day,D.THU,E.18-22,F,E.60,5885,23
202105,pet,business_day,C.WED,D.14-18,F,C.4O,384,16
201905,car,business_day,E.FRI,C.10-14,F,D.5O,49,27
201905,daily_office,holiday,A.MON,C.10-14,F,B.3O,887,3
202005,pet,holiday,F.SAT,F.22-02,M,B.3O,230,36
202005,books,holiday,F.SAT,D.14-18,F,B.3O,1315,34
202105,pet,business_day,D.THU,E.18-22,F,B.3O,722,23
202105,sports,holiday,F.SAT,F.22-02,F,D.5O,259,36
201905,grocery,holiday,A.MON,B.06-10,M,D.5O,84,2
201905,cosmetics,business_day,D.THU,B.06-10,M,A.2O,263,20
201905,fashion,holiday,G.SUN,C.10-14,M,C.4O,3016,39
201905,sports,business_day,E.FRI,D.14-18,M,A.2O,208,28
202005,sports,holiday,F.SAT,A.02-06,F,B.3O,139,31
202105,baby,business_day,C.WED,E.18-22,M,D.5O,52,17
202005,home_appliance,business_day,B.TUE,C.10-14,F,A.2O,636,9
202005,cosmetics,business_day,D.THU,C.10-14,M,C.4O,1441,21
202005,sports,holiday,E.FRI,F.22-02,F,A.2O,107,30
202005,cosmetics,business_day,A.MON,A.02-06,M,C.4O,153,1
202105,grocery,business_day,D.THU,E.18-22,F,D.5O,5667,23
202005,home_shopping,holiday,F.SAT,C.10-14,M,B.3O,1818,33
202005,car,business_day,E.FRI,E.18-22,F,A.2O,74,29
202105,home_shopping,business_day,C.WED,F.22-02,F,A.2O,560,18
202105,pet,business_day,A.MON,F.22-02,F,A.2O,640,6
201905,grocery,business_day,D.THU,D.14-18,F,E.60,746,22
201905,home_appliance,holiday,G.SUN,E.18-22,M,E.60,128,41
202105,interior,business_day,B.TUE,E.18-22,M,A.2O,459,11
201905,cosmetics,holiday,F.SAT,C.10-14,F,D.5O,559,33
202105,interior,holiday,C.WED,D.14-18,F,C.4O,1197,16
201905,home_shopping,holiday,F.SAT,B.06-10,F,E.60,3560,32
202005,grocery,business_day,E.FRI,D.14-18,M,E.60,633,28
201905,interior,business_day,A.MON,B.06-10,M,E.60,68,2
202105,daily_office,business_day,A.MON,A.02-06,F,C.4O,1358,1
201905,home_appliance,business_day,B.TUE,E.18-22,F,A.2O,522,11
202105,home_appliance,business_day,E.FRI,C.10-14,F,A.2O,714,27
201905,golf,business_day,E.FRI,F.22-02,M,D.5O,57,30
202105,interior,holiday,C.WED,C.10-14,F,A.2O,428,15
202005,sports,business_day,A.MON,E.18-22,M,C.4O,637,5
201905,interior,holiday,G.SUN,A.02-06,F,C.4O,94,37
201905,car,business_day,E.FRI,E.18-22,F,D.5O,42,29
202105,baby,holiday,G.SUN,F.22-02,F,B.3O,3240,42
201905,fashion,business_day,B.TUE,D.14-18,F,E.60,726,10
201905,sports,business_day,A.MON,E.18-22,F,C.4O,374,5
202005,grocery,holiday,G.SUN,D.14-18,F,B.3O,6070,40
201905,car,holiday,G.SUN,D.14-18,M,E.60,28,40
202105,interior,holiday,F.SAT,D.14-18,M,E.60,378,34
202005,pet,business_day,B.TUE,A.02-06,F,E.60,5,7
201905,books,holiday,C.WED,F.22-02,M,E.60,19,18
201905,sports,business_day,B.TUE,A.02-06,M,A.2O,49,7
201905,baby,holiday,A.MON,B.06-10,F,A.2O,25,2
202005,fashion,holiday,G.SUN,C.10-14,F,E.60,790,39
201905,interior,business_day,E.FRI,E.18-22,F,C.4O,859,29
202005,car,business_day,B.TUE,C.10-14,M,C.4O,713,9
202105,home_shopping,business_day,E.FRI,D.14-18,M,B.3O,1030,28
201905,daily_office,business_day,A.MON,D.14-18,M,B.3O,3467,4
202005,golf,business_day,B.TUE,B.06-10,M,D.5O,80,8
201905,fashion,holiday,G.SUN,C.10-14,F,B.3O,5772,39
201905,interior,business_day,D.THU,E.18-22,M,E.60,153,23
202005,home_appliance,business_day,C.WED,C.10-14,F,E.60,687,15
202005,cosmetics,holiday,F.SAT,B.06-10,F,C.4O,1473,32
202105,sports,holiday,C.WED,F.22-02,M,A.2O,125,18
202105,car,business_day,D.THU,F.22-02,F,C.4O,196,24
202105,pet,business_day,C.WED,D.14-18,F,B.3O,392,16
202005,car,business_day,C.WED,C.10-14,M,A.2O,302,15
202105,baby,holiday,C.WED,E.18-22,M,B.3O,434,17
202005,home_appliance,holiday,F.SAT,D.14-18,M,B.3O,1958,34
201905,baby,business_day,B.TUE,E.18-22,F,B.3O,1742,11
201905,interior,holiday,G.SUN,C.10-14,F,C.4O,737,39
202005,cosmetics,business_day,D.THU,B.06-10,M,D.5O,260,20
202105,interior,business_day,A.MON,C.10-14,M,C.4O,3176,3
201905,interior,business_day,D.THU,C.10-14,F,C.4O,1656,21
202005,fashion,holiday,F.SAT,B.06-10,M,A.2O,579,32
202005,hobby,business_day,C.WED,B.06-10,M,E.60,55,14
202105,baby,business_day,D.THU,F.22-02,M,E.60,23,24
201905,fashion,business_day,B.TUE,B.06-10,F,A.2O,2572,8
201905,books,business_day,C.WED,B.06-10,F,A.2O,182,14
201905,home_appliance,business_day,A.MON,C.10-14,M,B.3O,3481,3
202105,car,business_day,A.MON,D.14-18,M,E.60,266,4
201905,grocery,business_day,C.WED,D.14-18,M,A.2O,943,16
202105,fashion,business_day,A.MON,B.06-10,F,B.3O,7566,2
201905,baby,holiday,F.SAT,E.18-22,M,E.60,26,35
201905,sports,holiday,C.WED,B.06-10,M,C.4O,48,14
202005,hobby,business_day,A.MON,A.02-06,F,B.3O,96,1
202105,interior,business_day,B.TUE,D.14-18,M,C.4O,2021,10
202105,home_appliance,business_day,B.TUE,A.02-06,M,C.4O,351,7
201905,home_appliance,business_day,C.WED,F.22-02,M,C.4O,1023,18
202005,books,business_day,C.WED,B.06-10,F,C.4O,1211,14
202005,fashion,holiday,B.TUE,F.22-02,F,B.3O,3808,12
202105,sports,business_day,C.WED,F.22-02,M,B.3O,345,18
202005,car,holiday,G.SUN,F.22-02,M,C.4O,632,42
201905,grocery,business_day,D.THU,C.10-14,M,E.60,597,21
202105,fashion,business_day,B.TUE,F.22-02,F,C.4O,10500,12
201905,home_appliance,business_day,B.TUE,B.06-10,F,E.60,41,8
202105,baby,business_day,A.MON,D.14-18,M,D.5O,163,4
202005,hobby,business_day,D.THU,E.18-22,M,C.4O,672,23
202005,golf,holiday,B.TUE,D.14-18,F,E.60,4,10
202105,sports,holiday,C.WED,F.22-02,M,B.3O,283,18
202005,baby,business_day,A.MON,E.18-22,F,C.4O,867,5
201905,car,business_day,A.MON,A.02-06,M,E.60,5,1
202005,cosmetics,holiday,B.TUE,C.10-14,F,E.60,61,9
202105,books,business_day,E.FRI,A.02-06,M,E.60,21,25
202105,grocery,business_day,B.TUE,B.06-10,M,D.5O,1672,8
202005,pet,holiday,F.SAT,F.22-02,M,A.2O,83,36
202105,golf,business_day,A.MON,E.18-22,F,B.3O,91,5
201905,grocery,holiday,G.SUN,C.10-14,F,C.4O,2282,39
202105,fashion,business_day,E.FRI,D.14-18,F,E.60,1266,28
202005,golf,holiday,B.TUE,E.18-22,F,A.2O,3,11
202105,interior,holiday,G.SUN,A.02-06,F,D.5O,165,37
202105,books,business_day,C.WED,D.14-18,M,E.60,99,16
202005,pet,holiday,B.TUE,F.22-02,F,B.3O,174,12
201905,cosmetics,business_day,E.FRI,B.06-10,M,B.3O,660,26
202005,books,holiday,G.SUN,D.14-18,M,B.3O,707,40
202005,hobby,business_day,B.TUE,A.02-06,F,B.3O,63,7
202105,grocery,holiday,C.WED,B.06-10,M,B.3O,668,14
201905,grocery,holiday,G.SUN,B.06-10,M,C.4O,783,38
202105,cosmetics,business_day,B.TUE,E.18-22,M,D.5O,613,11
202105,cosmetics,holiday,C.WED,E.18-22,M,B.3O,638,17
202005,cosmetics,holiday,G.SUN,A.02-06,M,A.2O,140,37
201905,home_appliance,business_day,A.MON,F.22-02,M,B.3O,1310,6
202105,cosmetics,business_day,B.TUE,F.22-02,F,C.4O,2841,12
202105,daily_office,business_day,C.WED,B.06-10,F,B.3O,2658,14
202005,car,business_day,D.THU,E.18-22,M,A.2O,151,23
201905,books,holiday,G.SUN,B.06-10,F,C.4O,562,38
201905,interior,business_day,A.MON,F.22-02,F,C.4O,765,6
202005,cosmetics,holiday,G.SUN,A.02-06,M,D.5O,54,37
201905,golf,holiday,G.SUN,B.06-10,F,D.5O,12,38
202005,sports,business_day,E.FRI,D.14-18,M,E.60,57,28
201905,home_shopping,holiday,C.WED,B.06-10,F,D.5O,2559,14
202005,cosmetics,business_day,A.MON,E.18-22,F,E.60,273,5
202005,books,holiday,G.SUN,C.10-14,F,C.4O,2183,39
202005,fashion,holiday,E.FRI,E.18-22,F,A.2O,1206,29
202105,baby,holiday,C.WED,F.22-02,F,D.5O,53,18
201905,car,business_day,C.WED,C.10-14,M,C.4O,637,15
202105,cosmetics,holiday,G.SUN,E.18-22,F,B.3O,5114,41
202105,interior,holiday,G.SUN,F.22-02,F,E.60,209,42
202105,interior,holiday,F.SAT,E.18-22,M,B.3O,1327,35
202105,golf,business_day,D.THU,B.06-10,F,C.4O,91,20
202005,home_shopping,holiday,B.TUE,D.14-18,F,C.4O,2750,10
202105,grocery,holiday,F.SAT,D.14-18,M,E.60,962,34
201905,daily_office,business_day,E.FRI,A.02-06,M,C.4O,387,25
201905,sports,holiday,A.MON,D.14-18,F,B.3O,85,4
202005,daily_office,business_day,B.TUE,F.22-02,F,A.2O,1755,12
201905,baby,holiday,G.SUN,D.14-18,F,C.4O,485,40
202005,daily_office,business_day,E.FRI,B.06-10,F,B.3O,4658,26
202105,hobby,business_day,E.FRI,F.22-02,M,E.60,47,30
201905,fashion,business_day,A.MON,E.18-22,F,A.2O,4049,5
202105,cosmetics,business_day,C.WED,B.06-10,M,C.4O,367,14
201905,baby,holiday,C.WED,F.22-02,M,B.3O,256,18
202105,home_shopping,business_day,C.WED,A.02-06,F,C.4O,562,13
202105,pet,holiday,F.SAT,C.10-14,F,D.5O,362,33
202005,car,holiday,F.SAT,B.06-10,F,E.60,14,32
202005,pet,holiday,G.SUN,D.14-18,M,E.60,43,40
202105,pet,holiday,G.SUN,E.18-22,M,D.5O,258,41
201905,grocery,business_day,A.MON,C.10-14,F,B.3O,4719,3
202005,hobby,business_day,B.TUE,F.22-02,F,B.3O,418,12
201905,fashion,holiday,F.SAT,E.18-22,F,D.5O,2411,35
202005,car,holiday,G.SUN,E.18-22,F,D.5O,121,41
202105,home_appliance,holiday,C.WED,B.06-10,F,D.5O,133,14
201905,hobby,business_day,B.TUE,E.18-22,M,B.3O,514,11
202105,car,holiday,C.WED,D.14-18,F,B.3O,115,16
202105,grocery,business_day,C.WED,B.06-10,M,D.5O,835,14
202005,daily_office,holiday,E.FRI,C.10-14,M,A.2O,253,27
201905,baby,business_day,C.WED,F.22-02,F,B.3O,2037,18
202105,sports,business_day,A.MON,D.14-18,F,C.4O,1144,4
202005,car,holiday,B.TUE,A.02-06,M,C.4O,15,7
202105,pet,business_day,E.FRI,B.06-10,M,B.3O,178,26
202105,car,holiday,C.WED,C.10-14,M,E.60,53,15
202005,cosmetics,holiday,G.SUN,A.02-06,F,E.60,30,37
202105,pet,business_day,E.FRI,F.22-02,M,B.3O,197,30
202005,home_shopping,business_day,D.THU,D.14-18,M,A.2O,344,22
202005,golf,business_day,B.TUE,D.14-18,F,B.3O,45,10
202005,golf,holiday,F.SAT,E.18-22,F,E.60,5,35
201905,car,holiday,F.SAT,C.10-14,F,E.60,10,33
202005,golf,business_day,E.FRI,C.10-14,F,A.2O,11,27
202105,home_shopping,business_day,C.WED,B.06-10,F,C.4O,3849,14
202005,home_appliance,holiday,E.FRI,F.22-02,M,C.4O,315,30
202105,home_shopping,business_day,C.WED,D.14-18,M,C.4O,1658,16
202105,car,holiday,G.SUN,B.06-10,F,A.2O,21,38
202105,fashion,holiday,G.SUN,D.14-18,F,D.5O,6231,40
201905,fashion,business_day,D.THU,C.10-14,M,B.3O,6058,21
201905,home_appliance,holiday,F.SAT,C.10-14,F,A.2O,370,33
202005,daily_office,holiday,B.TUE,F.22-02,F,E.60,140,12
202105,sports,business_day,C.WED,A.02-06,F,E.60,6,13
202005,books,holiday,B.TUE,F.22-02,M,E.60,19,12
202005,grocery,business_day,A.MON,C.10-14,M,D.5O,2280,3
201905,fashion,holiday,G.SUN,C.10-14,F,E.60,393,39
202005,home_appliance,holiday,B.TUE,D.14-18,M,B.3O,542,10
202005,cosmetics,holiday,F.SAT,B.06-10,F,A.2O,680,32
201905,fashion,business_day,B.TUE,C.10-14,M,A.2O,1880,9
201905,golf,business_day,A.MON,A.02-06,F,B.3O,3,1
201905,sports,business_day,D.THU,E.18-22,M,A.2O,260,23
202105,home_appliance,holiday,G.SUN,C.10-14,M,B.3O,2533,39
202005,pet,holiday,B.TUE,C.10-14,M,B.3O,82,9
202005,sports,business_day,C.WED,B.06-10,F,C.4O,455,14
201905,interior,business_day,A.MON,E.18-22,M,B.3O,724,5
202105,daily_office,holiday,C.WED,E.18-22,F,E.60,652,17
202105,home_appliance,holiday,F.SAT,B.06-10,M,E.60,193,32
202005,car,business_day,A.MON,B.06-10,F,D.5O,47,2
201905,sports,holiday,A.MON,E.18-22,F,B.3O,107,5
202005,hobby,business_day,A.MON,F.22-02,M,E.60,38,6
201905,books,holiday,G.SUN,B.06-10,F,D.5O,120,38
202005,daily_office,business_day,A.MON,F.22-02,M,C.4O,4182,6
202005,grocery,business_day,D.THU,B.06-10,F,C.4O,4182,20
201905,cosmetics,business_day,C.WED,F.22-02,F,E.60,127,18
202105,hobby,holiday,G.SUN,E.18-22,M,E.60,150,41
201905,daily_office,business_day,D.THU,A.02-06,F,A.2O,310,19
202005,car,holiday,E.FRI,D.14-18,F,B.3O,47,28
201905,home_appliance,holiday,F.SAT,D.14-18,M,C.4O,1052,34
201905,home_shopping,business_day,D.THU,E.18-22,F,D.5O,8518,23
202005,sports,business_day,A.MON,C.10-14,M,B.3O,1114,3
202105,pet,holiday,G.SUN,B.06-10,M,B.3O,126,38
202005,golf,business_day,A.MON,F.22-02,F,C.4O,71,6
202005,home_appliance,business_day,C.WED,A.02-06,M,C.4O,262,13
201905,home_shopping,holiday,F.SAT,D.14-18,M,D.5O,1691,34
202005,hobby,business_day,E.FRI,A.02-06,M,D.5O,31,25
202005,interior,business_day,C.WED,F.22-02,F,E.60,155,18
201905,cosmetics,holiday,F.SAT,F.22-02,F,D.5O,417,36
202005,daily_office,holiday,F.SAT,A.02-06,F,B.3O,1162,31
201905,sports,business_day,C.WED,B.06-10,M,C.4O,235,14
202005,hobby,business_day,B.TUE,D.14-18,M,A.2O,198,10
201905,grocery,business_day,E.FRI,B.06-10,M,E.60,229,26
202005,interior,business_day,E.FRI,B.06-10,F,C.4O,1070,26
202105,interior,business_day,A.MON,D.14-18,F,E.60,600,4
202105,fashion,business_day,C.WED,F.22-02,F,D.5O,1912,18
202105,home_appliance,business_day,B.TUE,D.14-18,F,B.3O,2464,10
201905,fashion,holiday,C.WED,B.06-10,F,E.60,56,14
201905,books,business_day,C.WED,B.06-10,M,A.2O,74,14
202005,books,business_day,E.FRI,E.18-22,F,E.60,66,29
202005,fashion,holiday,E.FRI,A.02-06,M,D.5O,45,25
202105,home_appliance,holiday,F.SAT,D.14-18,F,A.2O,756,34
202005,home_shopping,business_day,D.THU,D.14-18,F,E.60,4061,22
